High	pls bea bautista people baby maria christina st sampaloc manila chest deep water live wire 
High	urgent rescue assistance need bgy manggahan rodriguez montalban rizal flood water rise fast po 
High	please help erick habijan oxford street provident village markina 
High	please rescuer please cambridge st provident village my dad amp helper 
High	people lolo ambo st villa alfonso pasig city need food water 
High	please rescue dr tria village need boat 
High	typhoon hagupit evacuation step up 
High	mass evacuation underway typhoon 
High	expect path map super 
High	landfall eastern samar ct 
High	hagupit power outage hit northern eastern samar leyte typhoon bear down coast 
High	storm surge advisory typhoon ruby hagupit 
High	typhoon hagupit ruby update number weatherph weather announcement 
High	break singapore offer assistance changi rhcc philippines typhoon approach 
High	wind alert update wind alert map pht sat dec ty 
High	typhoon make landfall dolores eastern samar pm head high ground 
High	wow landfall 
High	make landfall eastern samar saturday 
High	coast legazpi city threaten strong wave wind via 
High	surge hagupit ruby start impact samar 
High	official list locality typhoon ruby hagupit storm surge advisory 
High	pagasa track show close metro manila cavite batangas december monday 
High	expect make landfall dolores eastern samar tonight 
High	severe weather bulletin number eleven tropical cyclone warn typhoon ruby hagupit issue 
High	gulfnews filipinos flee typhoon hagupit blow near army troop deploy province 
High	consolacion evacuee provide food pack lgu recoreda continuously urge ppl coastal area evacuate 
High	caap close down airport bicol samar leyte 
High	develop western eyewall now near east coast samar 
High	today locate km ese catarman northern samar km ese dolores eastern samar 
High	official list locality typhoon ruby hagupit storm surge advisory 
High	carcar city pm carcar city family person evacuate 
High	say locate east se catarman northern samar 
High	shiftin disastr response typhoon approach 
High	tree fell power cut typhoon hit philippine manila reuters strong wind fell tree powerfu 
High	storm signal update area under signal pm 
High	map hr ago sea water reach highway catarman northern samar click data see jtwf amp pagasa proj 
High	philippine shift disaster response typhoon approach 
High	samar hit first wind start batter coastal area resident flee 
High	currently under psws per late update 
High	power out again banawa 
High	coastal water almost overflow into fish port masbate city approach 
High	metro manila under signal area under storm signal head toward masbate 
High	ned update happenin regardin dun una naglandfall pro walang news 
High	pagasa pm typhoon ruby hagupit still vicinity dolores eastern samar kilometer 
High	prepositioned aid right where need amp stand ready respond 
High	cebeco ii cut off power brgy nailon most critical area bogo city after power line cause spark 
High	severe weather bulletin number twelve tropical cyclone warn typhoon ruby hagupit issue pm 
High	alert ready briefing emergency response team tacloban leyte area 
High	just pagasa confirms make landfall over dolores via 
High	power sport complex bogo city now off pwr outage all over city now strong wind continue batter city 
High	update midnight strand due passenger vessel motor bancas rolling cargo 
High	update stranded due passenger vessel motor bancas rolling cargo via 
High	radio station dyrf report total blackout ormoc 
High	u monitor typhoon google open crisis response page also contain 
High	philippine strong military go full alert typhoon hagupit hit 
High	mt tomorrow netrelief provide mobile charge station visit remote area without power 
High	initial damage assessment expect first light pht standing support need identify 
High	power now out apas 
High	catastrophic flood imminent typhoon make landfall typhoon hagupit make 
High	catastrophic flood imminent typhoon hagupit make landfall 
High	typhoon hagupit slam into philippine power cut across most central island samar nearby leyte 
High	typhoon hagupit update foot storm surge report tacloban 
High	our team currently monitor impact relate telecommunications disruption 
High	news philippine typhoon hagupit ruby estimate still watertropical cyclone storm surge warn jtwc 
High	typhoon hagupit locate max sustain wind amp gust 
High	late ty forecast landfall masbate around today marinduque romblon today mindoro oriental 
High	look help verifying rumor typhoon hagupit search skill please help 
High	weather bulletin re ty ruby hagupit gt ty ruby slightly weaken 
High	evacuation center where go 
High	today reach northwest catbalogan samar 
High	get update catbalogan samar tv electricity communication up area flood 
High	typhoon make landfall philippine near eastern samar current wind move wsw 
High	storm signal update via 
High	smart communication longer pick up 
High	pagasa expect exit par wednesday early morning 
High	dec orange rainfall advisory issue over samar northern samar samar via 
High	update sunday public storm warning signal landfall expect over masbate 
High	slow absolute westward crawl mph per jtwc samar get pummel heavy rain 
High	update please fromeastern samar specifically boronggan san julian eastern samar rubyph 
High	typhoon hagupit slam into philippine power cut across most central island samar nearby leyte 
High	typhoon hagupit warn nr active tropical cyclone northwestpac max sustain wind 
High	city clearly ready time forced evacuation along coastal area successfully implement 
High	storm signal update via scary 
High	pagasa dec weaken still head 
High	look family member link help family separate typhoon find each other 
High	update total assistance include dswd relief amp lgu support 
High	now kph sustain wind gustiness second landfall possible within vicinity masbate via 
High	rain bogoct nrby area nrth ceb h reachd trential lvel measrd rain gauge tabogon 
High	tree reportedly uproot cebu city mountain brgys accdg councilor dave tumulak 
High	power line down brgy pawing tacloban some utility pole fell house 
High	please use official hashtags more than please help 
High	pagasa expect exit par wednesday early morning 
High	late make landfall eastern unleashing devastate rain potential storm surge up 
High	power line pole down between don pedro amp curva bogo mahawak road still passable via 
High	today assistance dswd relief amp lgu support via 
High	get close 
High	typhoon hagupit make landfall max wind mph strong wind amp heavy rain continue next hour over philippine 
High	signal already laguna keep safe kadreamers 
High	take beat right now legazpi city path 
High	jtwc warn forecast exit far down south metro manila stay safe 
High	hi any advisory flight tom mla kla 
High	interaksyon pldt deploy communication equipment typhoon hagupit 
High	typhoon hagupit slam into philippine power cut across most central island samar nearby leyte pro 
High	currently power interruption some part dumarao 
High	survive rain wind still strong morning far everyone hopes worse over amp out soon 
High	hagupit caap close down airport bicol samar leyte 
High	current report source tacloban city 
High	yellow rainfall warn itinaas sa negro province bohol antique capiz iloilo guimaras cebu via 
High	cebu pb member tin martinez say bantayan ofcls rprtd shortage food ration more evacuee hv bn accommodate 
High	jtwc warn forecast exit far down south metro manila stay safe 
High	take beat right now legazpi city path 
High	hagupit landfall oras city samar max track towards romblon 
High	update 
High	borongan eastern samar communication line power amp water line still down via 
High	after landfall amp hagupit still hasn move samar one poor amp most landslide prone region ph 
High	umcor philippine team take down tent supply ahead potenially hit taclob 
High	check forecast storm surge height interactive map hit land again masbate 
High	pnp afp response team remove debris along street tacloban city via 
High	evacuee tacloban return home already only mean situation get well hope same eastern samar 
High	electricity zumarraga samar still windy 
High	break city gov suspend class tomorrow december due amen everyone 
High	storm signal alert forecast etc pagasa bulletin issue dec 
High	storm signal update via signal 
High	via cancel flight due bad weather via 
High	pht zero casualty report both tacloban city catbalogan city 
High	biznews typhoon tear down home disaster weary philippine legaspi philipp visit 
High	kapatid update storm signal up area hagupit move second landfall masbate http 
High	hagupit sweep eastern philippine topple tree amp power line immenent sea surge half mn evacuate 
High	typhoon tear down home disaster weary philippine 
High	next severe weather form pagasa 
High	class tommorow 
High	bbc say everyone off street take shelter 
High	landfall masbate after lunch closest albay diameter via 
High	still rain tacloban wind die down people out street clear up after typhoon 
High	cnn report legazpi tacloban 
High	cnn report legazpi tacloban 
High	airport close slowly make way through central ph 
High	late update typhoon hagupit typhoon ruby 
High	pia cebu bogo city strong wind felt now 
High	still hasnt hit quite outside wind all too calm 
High	typhoon hagupit locate approximately nm east southeast manila philippine track west 
High	december preschool high school region iv coron palawan until dec 
High	philippine team safe currently out assess damage 
High	dear philippine keep safe during typhoon your emergency government social medium contact 
High	update praise prayer 
High	moderate rain wind late mswdo update family evacuate relief pack deploy via mayor 
High	wind pick up boracay get strong closer 
High	official update 
High	dswd foiv continue repacking good target food pack daily 
High	where go next cnn meteorologist tom sater track path typhoon hagupit drench 
High	report prep emergency hotline social medium weather advisory warning 
High	where go next cnn meteorologist tom sater track path typhoon hagupit drench 
High	google person finder up 
High	staronlineregional typhoon tear down home disaster weary philippine legaspi philippine dec 
High	expect landfall albay accord local official 
High	live unofficial update follow my focap colleague afp ap reuters al jazeera epa 
High	mayor rama extend class suspension both private public shcools until monday 
High	slow down km give more time heavy rainfall potential wind gust up km 
High	december 
High	typhoon hagupit ruby slow slow slow 
High	typhoon hagupit strike philippine december raw video 
High	slow down km give more time heavy rainfall potential wind gust up km 
High	typhoon hagupit locate max sustain wind amp gust 
High	bbc say everyone off street take shelter 
High	update today already evacuation center family 
High	mayor rama extend class suspension both private public shcools until monday 
High	storm surge still possibility move inland 
High	mt ago say casualty record thus far thanks force evacuation jerome paunan 
High	still my preferred hashtags only because function way hashtags ought use anyway 
High	storm signal up area move second landfall masbate 
High	airport close hagupit slowly make way through central ph five airport 
High	unite un activate micromappers philippine typhoon ruby 
High	typhoon hagupit begin dangerous trek across philippine deadly flood likely 
High	wind rain get strong cebu 
High	massive evacuation typhoon hagupit near philippine 
High	still cause strong wind mean re next 
High	prepare respond people emergency essential 
High	photoset ultralaser philippine typhoon make landfall 
High	update via 
High	presstv typhoon hagupit hit philippine early sunday 
High	now anc ndrrmc press briefing 
High	mayor rama extend class suspension both private public shcools until monday hi cdu 
High	ty ruby ndrrmc chief alex pama give late update samar amp other area affect slow moving hagupit 
High	gt tropical cyclone track position update hko regard typhoon hagupit ph local name ruby 
High	break dead cebu refresh page update bit 
High	pagasa weaken far now wind gustiness 
High	wunderground typhoon hagupit western pacific update wind mph location movement 
High	mt rpts damage life property monitoring continue respondrs resource ready anytime opctr 
High	poro individual brgys evacuate dec 
High	hagupit far weaken kph thank still dangerous careful everyone 
High	typhoon storm signal location december update gt 
High	wait announcement manila too early assume 
High	t hagupit pass samar amp head towards masbate 
High	bad typhoon hagupit loom philippine 
High	ur near typhoon hagupit use facebook safety check design after last year typhoon haiyan again 
High	landfall number 
High	google launch crisis page hagupit 
High	send generator set via deployment hagupit stricken area samar 
High	kapuso stay tune update stay safe 
High	mt interested volunteer repack good proceed int convention ctr call jo belontindos 
High	dswd ceby relief hub now operational 
High	weakens far now wind gustiness amen god good 
High	expect landfall sibuyan island between pm tonight 
High	cebu asturias total family individual evacuate evac center 
High	alert typhoon expect make landfall over sibuyan island between pm tonight 
High	powerful typhoon slam into eastern philippine legazpi typhoon hagupit slam into central philippine 
High	class monday tinuod ni 
High	follow u more update 
High	sign here cdo thankyoulord 
High	cebu danao city power now back outage start 
High	signal antique iloilo rest cebu bohol dinagat islands siargao island 
High	top asian news gmt legazpi philippine ap typhoon hagupit slam into central philippi 
High	pagasa bulletin make landfall over cataingan masbate via 
High	signal antique iloilo rest cebu bohol dinagat province siargao island 
High	typhoon damage assessment begin philippines voice america 
High	forecast position hour dec morning km southwest calapan city mindoro km south science garden qc 
High	update public storm warning signal per weather bulletin 
High	mt call non food donation 
High	usec valte family evacuate dti work ensure flow good affected area 
High	ocd usec pama acceptance take up offer int assistance depend phl gov assessment need 
High	ndrrmc chief alex pama now don confirm report fatality 
High	now hit major filipino island masbate early report samar suggest storm damage limit rain bad 
High	asturias family person brgys evacuate evac ctrs 
High	landfall masbate flood warning cebu via 
High	go live philippine talk 
High	video million risk hagupit th via 
High	mt interested volunteer repack good cebu int convention cntr call jo belontindos 
High	outer band wary intermittent weather wait official word storm pass before resume activity 
High	where forecast go next check both pagasa amp jtwc path map 
High	interaksyon airport close hagupit slowly make way through central ph htt 
High	currently public alert 
High	differ forecast widen scope typhoon hagupit deseret news 
High	hagupit threaten southern mindanao via 
High	pasay pasig navotas already tomorrow hmm 
High	satellite view typhoon hagupit make landfall wind mph today via 
High	typhoon batter philippines update 
High	cebu philippine typhoon ruby update via 
High	update today december typhoon ruby locate se masbate city masbate 
High	advisory class all level suspend tomorrow dec private amp public 
High	kumusta tacloban casualty report after eastern samar landfall hagupit casualty 
High	rizal province class all level suspend tomorrow dec via 
High	cebu philippine typhoon ruby update watch 
High	ll say japan jma forecast most accurate far two landfall make 
High	metro manila start feel impact sunday night rappler 
High	class here bicol tomorrow stay indoor listics keep safe behalf u don forget add u your prayer 
High	target deliver around additional food pack eastern samar 
High	dwsd load relief good board brp dagupan city response victim via ph navy 
High	dec flight cancel manila incheon flight 
High	typhoon hagupit slam into philippine hagupit expect make second landfall hit island 
High	dswd deliver anytime today via some food pack cebu hub borongan samar 
High	san juan 
High	typhoon hagupit hasn cause any causality philippine accord country emergency team 
High	infographic like every exam period please safe everybody 
High	resource personnel standby ready position volunteer ready dispatch via 
High	still announcement yet regard suspension class manila 
High	class all level laguna suspend tomorrow dec via 
High	least two dead after make landfall official say 
High	advisory class all level suspend tomorrow dec private amp public 
High	ruby make second landfall masbate manila philippine amp typhoon ruby international 
High	bad typhoon hagupit loom philippine some place rain 
High	class tomorrow dec 
High	typhoon sweep across topple tree power line casualty report 
High	member ass damage 
High	all class ust wait sembreak pala 
High	per exhibitor ingress dost stakeholder summit move dec due 
High	among city ncr city already suspend class tomorrow december 
High	non stop rain here cebu city start morning start feel some strong wind again time 
High	heavy rain legazpi pound bicol region photo 
High	atom araullo report samar use satphone because cellular line down accord him 
High	re signal number take care everyone 
High	need around volunteer tomorrow our continuous repacking relief good pls call tom anthony gilboy 
High	find people google person finder thru sm text search name smart sun globe user 
High	airport close hagupit slowly make way through central ph 
High	cavite class suspend dec dec all level 
High	late update storm warn leyte lower storm warning 
High	announcement province laguna class tomorrow dec all level 
High	asturias family person brgys evacuate 
High	update everyone boracay 
High	how here iloilo 
High	update typhoon locate se masbate city masbate 
High	good news think 
High	december monday special non work day taguig city yay suspend 
High	digital volunteer help plz send email move dot ph rappler dot com go here 
High	class tomorrow mon dec view typhoon prayer 
High	feel good update except unusual turn condition leyte samar fairly free hagupit intensity 
High	oriental mindoro all level tomorrow december both public private 
High	tacloban open military general aviation aircraft relief ops only commercial flight yet 
High	project noah record intense torrential rain tabogon cebu 
High	relief good ready distribution borongan samar vismin ofc fr emem tagum 
High	send more relief ruby hit area via 
High	caap advisory dec tacloban ap limited ops open military amp genav flight relief ops only 
High	typhoon hagupit ruby slowly move through philippine dangerous flood continue forecast 
High	metro manila barangays prone landslide withstand 
High	la city class all level suspend tomorrow december mayor aguilar via 
High	update everyone boracay 
High	class all level qc suspend tomorrow 
High	cnn report wind hit legazpi 
High	typhoon hagupit sunday update initial report field 
High	typhoon cross central philippine make landfall tonight 
High	spare tacloban pass north 
High	any news tagapul island near calbayog 
High	guiian south landfall hit gust texts landfall far north indicate heavy damage 
High	update stat data matnog sorsogon evacuees family individual 
High	relief typhoon hagupit spar tacloban pass north tacloban typhoon 
High	legazpi philippine ap typhoon hagupit knock out power entire coastal province mow down tree send 
High	update pm today dec typhoon ruby locate se masbate city masbate 
High	cebu carcar city today family person evacuate 
High	tc update pm today dec typhoon ruby locate southeast masbate city masbate 
High	one guy our fb grp page foreigner say forecast most accurate 
High	cpp mobilize npa help hit area gma news 
High	task force kalinga activate humanitarian assistance deployment visayas 
High	kapatid update class suspension december due hagupit 
High	where more than hour ago hover over masbate 
High	update typhoon ruby far weaken area still under psws 
High	update please haven heard much status update prov 
High	live blog track hagupit 
High	power back our barangay here 
High	typhoon hagupit pummels philippines threatens flood landslide typhoon cnn 
High	use hashtags accordingly 
High	typhoon all detail need know 
High	late doppler image cebu virac station via 
High	tree remain unattended roadside slows impact 
High	typhoon hagupit pummels threaten floodin typhoon 
High	how manila suspend 
High	dswd call volunteer nroc pasay city call precy marlyn sked 
High	sky still clear ubec vantage point may report your situation thru 
High	live blog track hagupit channel news asia blog channel news asia blog live blog 
High	makati now under signal god please keep u save 
High	cnn report wind hit legazpi flooding mudslide become major concern typhoon hagupit fo 
High	medellin free charging celfone amp flashlight municipal hall come now bring ur own extension wire 
High	class all level suspend tomorrow dec 
High	list 
High	hagupit weaken make third landfall over masbate may exit par wednesday morning 
High	live blog track hagupit 
High	december cavite province all level quezon province all level cebu province all 
High	soliman sec roxas way dolores say many debris road dadagdagan pa niya 
High	tikang ha pagasa pht december typhoon locate southwest masbate city 
High	yey walang mga student sa campus quezon city class all level suspend tomorrow dec 
High	military now clear road go northern samar amp western samar truck relief good ready deploy 
High	update fb twitter web help 
High	huge improvement rainfall base proj noah pic show now over masbate last night more red 
High	soliman need hygiene kit amp non food item like blanket also welcome noodle beef loaf sardine 
High	list deped everyone info stay safe everyone 
High	between pm pm make landfall sibuyan island accord 
High	pm phst analysis jma typhoon very slow moving 
High	move very slowly weather satellite fee via 
High	angel locsin volunteer need pls contact further info thank 
High	live blog track hagupit send headline 
High	non stop torrential cause flooding bogo city northern cebu photo 
High	volunteer welcome help repack relief good survivor typhoon visit 
High	typhoon ruby field bulletin official gazette republic philippine 
High	mt must watch chairman richard gordon give update typhoon operation today 
High	december all level ncr except caloocan until hs only manila city di kasali college 
High	just 
High	all level camarines norte camarines sur laguna quezon oriental mindoro amp rizal province monday dec 
High	cancel flight cebu pacific issue list monday dec due hagupit cebu pacific 
High	masbate now under state calamity area under state calamity due typhoon ruby 
High	typhoon ruby hit albay coast typhoon hagupit watch via rappler 
High	lacierda far along road borongan san julian few reported injury report death 
High	potential storm surge flooding landslide remain massive typhoon hagupit move slowly ff 
High	plough through central communication cut off people report kill 
High	col villarminino afp say try reach dolores today response troop ground communication cut 
High	some place ain meant habitable hagupit project path 
High	class work tomorrow december keep safe pray adamsonians 
High	list 
High	storm signal cam sur down still up other area luzon visayas per bulletin 
High	live blog track hagupit 
High	dgtl typh jma typhoon hagupit utc 
High	hagupit storm signal up area 
High	rizal province class all level suspend tomorrow dec via okaaaay 
High	search pepole whoe help radio 
High	heavy rain amp landslide big problem now move across rain catbalogan borongan 
High	class all level office work suspend tom dec due typhoon ruby safe sebastinians 
High	some evacuee samar leyte start return home afp air ground unit assess hagupit damage big number 
High	relief amp rescue team city valenzuela prepositioned early all set any eventuality may bring 
High	disaster response operation typhoon hagupit via 
High	warn upd msg typhoon hagupit nw pacific ocean wind kt gust kt report jtwc 
High	baste class all level office work suspend tom dec due typhoon ruby safe sebastinians 
High	philippine typhoon hagupit philippine asean situation update december 
High	cnn report wind hit legazpi flooding mudslide become major concern typhoon hagupit force 
High	sweep across 
High	stockpile household water kit help ensure family hve access safe drinking water amp hygiene kit 
High	philippine typhoon hagupit ruby estimate impact warn jtwc dec 
High	december 
High	caloocan all level 
High	class suspension city ncr class all level 
High	keep safe everyone 
High	manila suspend class all level tom dec 
High	some evacuee samar leyte start return home afp air ground unit assess hagupit damage 
High	flooding landslide threat 
High	class dcsa sucat all level suspend tomorrow december announce city government 
High	major power outage continue national grid corp philippine say 
High	how private company 
High	hour ago locate approximately southeast masbate city masbate here 
High	get lot time review yes 
High	mandaluyong city ncr class all level 
High	heavy rain wash away road outside legazpi 
High	class all level manila suspend tomorrow dec via dont class nmn tlg 
High	update public storm warning signal per weather bulletin more 
High	plm president dr leonora de jesus suspend class administrative work plm tomorrow 
High	blackout experience several region eto na nga brownout na more update happen 
High	kumusta tacloban casualty report after eastern samar landfall hagupit 
High	slowly enter metro manila yaaaaaaaaaaaarghhhhhh 
High	pnu sg announcement class all level suspend tomorrow december source mayor erap estrada 
High	live blog track hagupit 
High	watch live report calbayog samar 
High	class tomorrow csb 
High	please keep clear emergency traffic ham emergency radio operation network 
High	de la salla university also suspend work manila makati ortigas ext campus tomorrow 
High	wfp provide transport food philippines government typhoon response manila un world food progra 
High	make second land fall take more day before exit 
High	least two death now report due now storm track north west all school 
High	word heavy rain wash away road outside legazpi 
High	pagasa expect possible storm surge masbate tacloban 
High	office vice president administration loc vpadmin 
High	jtwc typhoon hagupit warn pgtw posit near move degree 
High	live blog track hagupit nvt 
High	press briefing expect third landfall december sibuyan island 
High	team way halt landslide ground zero serious damage wood building obliterate 
High	orange tropical cyclone alert hagupit philippine 
High	leave till thursday 
High	watch atom araullo report calbayog status pinoy daily journal 
High	max wind kph expect make third landfall over sibuyan island between monday 
High	eq flood alert metro manilans hagupit ruby stay safe 
High	manila class all level suspend tomorrow dec via 
High	province under state calamity due december albay camarines sur masbate catanduanes 
High	communication community situation report typhoon hagupit december 
High	typhoon public storm warning signal pm phst 
High	hour dec afternoon km southwest science garden qc hour dec afternoon km west science garden qc 
High	december 
High	hagupit spare tacloban 
High	plm president dr leonora de jesus suspend class administrative work plm tomorrow 
High	initial damage assessment region bicol typhoon hagupit watch via rappler 
High	typhoon hagupit ruby philippine landfall ahead extrme weather 
High	letran bataan update all class suspend tomorrow dec 
High	class suspension 
High	signal also up over eastern samar leyte province iloilo antique guimaras negros province rest cebu 
High	new post cnn report wind hit legazpi 
High	typhoon estimate rainfall amount mm per hour heavy torrential within km diameter typhoon 
High	strong wind heavy rain lash cebu 
High	bataan class all level suspend tomorrow dec via 
High	don forget check our facebook page too update 
High	caloocan city 
High	effect mm expect felt monday morning typhoon hit mindoro area possible intense rain gusty wind 
High	pagasa bulletin hagupit make landfall sibuyan island early monday exit par thursday morning 
High	frm gov 
High	almost entire nation under storm signal amp move only strength matagal pa 
High	caloocan city class preschool high school suspend tomorrow dec ayaw padin talaga 
High	mt via light moderate rain affect portion 
High	stay inform how know storm surge threaten your area 
High	still convoy go borongan tree uproot along highway passable 
High	globe telecom initiate service restoration process see late globe advisory network update here 
High	cebu city mayor rama send evacuees back home city hall employee ask help cleanup evac center monday 
High	slow move typhoon drenches philippine 
High	happy despite damage leave our cellphone communication cut off here tacloban 
High	santa fe bantayan mayor now hold initial post disaster need assessment meeting 
High	pldt advisory typhoon ruby hagupit 
High	weather forecast manila tonight dec 
High	typhoon drenches philippines andrew stevens report tacloban philippine describe preparation 
High	typhoon drenches philippine 
High	manila class all level suspend tomorrow dec via 
High	now calbiga river overflow subside now passable via 
High	google crisis tool 
High	update 
High	hagupit toll dead iloilo masbate under state calamity via 
High	stay safe inform update candy girl 
High	bohol ngcp wrkng out alternative route supply bohol assure prov give priority 
High	typhoon drenches philippine 
High	oxfam philippine country director justin morgan channel sunrise tomorrow impact 
High	sitrep re effect ty ruby hagupit december pm 
High	please remind 
High	public storm warn signal albay 
High	gov miguel villafuerte tell dzmm report yet casualty camarines sur family evacuation center 
High	update 
High	please read post governor hilario davide iii declare class 
High	fb twitter directory national local gov office update amp inquiry 
High	important hotlines regional office philippine national police pnp 
High	storm surge advice 
High	safe our blog post emergency info keep posted 
High	state weather bureau pagasa say ruby intl name hagupit maintain strength make yet another land fall 
High	live typhoon update philippine follow our great partner 
High	via today december locate kms northwest masbate city masbate 
High	typhoon drenches philippine 
High	wfp provide transport food philippines government typhoon response 
High	chairman francis tolentino now number coding suspend tomorrow december 
High	typhoon drenches philippines andrew stevens report tacloban philippine describe preparation th 
High	food truck satphones provide whatever need help people 
High	typhone locate se manila philippine move nw wind 
High	phone provide whatever ppl 
High	updated class suspension monday december 
High	laguna affect now 
High	typhoon drenches philippine 
High	extensive flooding school damage after roll across 
High	pia ncr up vp admin maragtas amante suspends work up office tomorrow december due rain expect 
High	super project path 
High	require pull all nighter build multi sector rapidneedsassessment server amp collector rescue 
High	sustained wind elec power supply amp cell network most leyte north cebu province cut off some roof blow 
High	sit top balcony right just felt first drop rain wind pick up too look like get closer manila 
High	ngcp list transmission line affect sunday evening 
High	electric pole structure vulnerable whole transmission line down typhoon ruby hagupit 
High	globe smart network currently down some part leyte eastern samar 
High	pagasa rainfall color cod warn signal alert system 
High	relief map road port star rescue relief thanks veep cerna pls share 
High	gov umali people stay oriental mindoro evacuation center 
High	come handy northwind subd nova qc 
High	lift number cod dec due 
High	mt our truck load food people now reach surigao city 
High	long line grilled chicken store lack other choice most store close 
High	update electricity back some barangays 
